# Chunk-averaged data for fix massdensity and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
0 100 186
  68 0.675 2 1.10268
  69 0.685 1 1.01731
  70 0.695 2 0.170741
  71 0.705 1 0.0853705
  72 0.715 5 3.22266
  73 0.725 0 0
  74 0.735 2 2.03462
  75 0.745 2 0.170741
  76 0.755 3 0.256111
  77 0.765 2 0.170741
  78 0.775 5 1.35879
  79 0.785 2 0.170741
  80 0.795 1 1.01731
  81 0.805 1 1.01731
  82 0.815 4 2.20536
  83 0.825 1 0.0853705
  84 0.835 2 2.03462
  85 0.845 0 0
  86 0.855 4 2.20536
  87 0.865 1 0.0853705
  88 0.875 3 0.256111
  89 0.885 1 0.0853705
  90 0.895 5 0.426852
  91 0.905 3 2.11999
  92 0.915 1 0.0853705
  93 0.925 4 2.20536
  94 0.935 1 0.0853705
  95 0.945 3 2.11999
  96 0.955 2 1.10268
  97 0.965 1 0.0853705
  98 0.975 0 0
  99 0.985 1 0.0853705
  100 0.995 3 1.18805
10000 100 186
  1 0.005 0 0
  2 0.015 0 0
  3 0.025 1 1.03441
  4 0.035 3 0.260417
  5 0.045 2 0.173612
  6 0.055 2 0.173612
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 3 0.260417
  10 0.095 1 1.03441
  11 0.105 2 1.12122
  12 0.115 2 2.06882
  13 0.125 2 0.173612
  14 0.135 0 0
  15 0.145 2 0.173612
  16 0.155 2 1.12122
  17 0.165 2 1.12122
  18 0.175 3 0.260417
  19 0.185 1 0.0868058
  20 0.195 2 1.12122
  21 0.205 2 1.12122
  22 0.215 2 0.173612
  23 0.225 6 2.41604
  24 0.235 1 1.03441
  25 0.245 2 0.173612
  26 0.255 4 1.29483
  27 0.265 1 1.03441
  28 0.275 1 0.0868058
  29 0.285 3 2.15563
  30 0.295 4 2.24243
  31 0.305 0 0
  32 0.315 4 2.24243
  33 0.325 4 3.19004
  34 0.335 2 0.173612
  35 0.345 2 1.12122
  36 0.355 3 2.15563
  37 0.365 2 1.12122
  38 0.375 3 0.260417
  39 0.385 4 0.347223
  40 0.395 0 0
  41 0.405 4 0.347223
  42 0.415 0 0
  43 0.425 2 1.12122
  44 0.435 2 0.173612
  45 0.445 2 0.173612
  46 0.455 2 1.12122
  47 0.465 0 0
  48 0.475 1 0.0868058
  49 0.485 1 1.03441
  50 0.495 2 1.12122
  51 0.505 1 0.0868058
  52 0.515 1 0.0868058
  53 0.525 1 0.0868058
  54 0.535 0 0
  55 0.545 4 1.29483
  56 0.555 1 0.0868058
  57 0.565 4 2.24243
  58 0.575 0 0
  59 0.585 4 1.29483
  60 0.595 1 0.0868058
  61 0.605 3 1.20802
  62 0.615 1 0.0868058
  63 0.625 0 0
  64 0.635 1 1.03441
  65 0.645 1 0.0868058
  66 0.655 4 1.29483
  67 0.665 0 0
  68 0.675 3 2.15563
  69 0.685 4 2.24243
  70 0.695 4 2.24243
  71 0.705 4 1.29483
  72 0.715 0 0
  73 0.725 1 0.0868058
  74 0.735 4 1.29483
  75 0.745 4 1.29483
  76 0.755 1 1.03441
  77 0.765 2 1.12122
  78 0.775 4 0.347223
  79 0.785 2 1.12122
  80 0.795 0 0
  81 0.805 1 0.0868058
  82 0.815 1 1.03441
  83 0.825 1 1.03441
  84 0.835 3 0.260417
  85 0.845 2 0.173612
  86 0.855 3 2.15563
  87 0.865 1 1.03441
  88 0.875 0 0
  89 0.885 0 0
  90 0.895 0 0
  91 0.905 3 0.260417
  92 0.915 4 1.29483
  93 0.925 2 2.06882
  94 0.935 2 0.173612
  95 0.945 0 0
  96 0.955 0 0
  97 0.965 1 0.0868058
  98 0.975 3 1.20802
  99 0.985 1 0.0868058
  100 0.995 2 1.12122
11000 100 186
  1 0.005 1 0.0850409
  2 0.015 4 0.340163
  3 0.025 4 3.12518
  4 0.035 1 1.01338
  5 0.045 1 0.0850409
  6 0.055 1 0.0850409
  7 0.065 2 1.09842
  8 0.075 2 1.09842
  9 0.085 2 0.170082
  10 0.095 4 2.19684
  11 0.105 3 0.255123
  12 0.115 1 0.0850409
  13 0.125 0 0
  14 0.135 2 1.09842
  15 0.145 0 0
  16 0.155 2 0.170082
  17 0.165 1 0.0850409
  18 0.175 2 2.02676
  19 0.185 2 0.170082
  20 0.195 2 1.09842
  21 0.205 3 0.255123
  22 0.215 0 0
  23 0.225 0 0
  24 0.235 1 1.01338
  25 0.245 0 0
  26 0.255 3 0.255123
  27 0.265 4 2.19684
  28 0.275 5 1.35354
  29 0.285 2 0.170082
  30 0.295 2 1.09842
  31 0.305 4 1.2685
  32 0.315 1 1.01338
  33 0.325 2 2.02676
  34 0.335 2 1.09842
  35 0.345 5 1.35354
  36 0.355 1 1.01338
  37 0.365 3 2.1118
  38 0.375 2 1.09842
  39 0.385 2 2.02676
  40 0.395 1 0.0850409
  41 0.405 0 0
  42 0.415 4 0.340163
  43 0.425 2 1.09842
  44 0.435 2 1.09842
  45 0.445 1 0.0850409
  46 0.455 3 0.255123
  47 0.465 4 0.340163
  48 0.475 3 0.255123
  49 0.485 0 0
  50 0.495 1 1.01338
  51 0.505 2 1.09842
  52 0.515 0 0
  53 0.525 1 1.01338
  54 0.535 1 0.0850409
  55 0.545 1 0.0850409
  56 0.555 2 0.170082
  57 0.565 1 0.0850409
  58 0.575 0 0
  59 0.585 0 0
  60 0.595 0 0
  61 0.605 3 0.255123
  62 0.615 1 1.01338
  63 0.625 2 1.09842
  64 0.635 3 1.18346
  65 0.645 4 2.19684
  66 0.655 3 1.18346
  67 0.665 2 0.170082
  68 0.675 3 2.1118
  69 0.685 2 1.09842
  70 0.695 2 1.09842
  71 0.705 2 0.170082
  72 0.715 0 0
  73 0.725 4 1.2685
  74 0.735 2 0.170082
  75 0.745 0 0
  76 0.755 1 0.0850409
  77 0.765 5 2.28188
  78 0.775 0 0
  79 0.785 3 2.1118
  80 0.795 1 0.0850409
  81 0.805 1 0.0850409
  82 0.815 3 1.18346
  83 0.825 1 0.0850409
  84 0.835 2 0.170082
  85 0.845 4 4.05352
  86 0.855 1 0.0850409
  87 0.865 1 1.01338
  88 0.875 3 1.18346
  89 0.885 2 0.170082
  90 0.895 1 0.0850409
  91 0.905 0 0
  92 0.915 1 0.0850409
  93 0.925 1 0.0850409
  94 0.935 2 0.170082
  95 0.945 3 2.1118
  96 0.955 1 0.0850409
  97 0.965 5 2.28188
  98 0.975 1 0.0850409
  99 0.985 1 0.0850409
  100 0.995 1 0.0850409
12000 100 186
  1 0.005 1 0.998529
  2 0.015 0 0
  3 0.025 2 0.167589
  4 0.035 1 0.0837946
  5 0.045 3 1.16612
  6 0.055 1 0.0837946
  7 0.065 0 0
  8 0.075 1 0.0837946
  9 0.085 2 0.167589
  10 0.095 0 0
  11 0.105 3 2.08085
  12 0.115 1 0.998529
  13 0.125 2 1.08232
  14 0.135 2 0.167589
  15 0.145 3 0.251384
  16 0.155 1 0.0837946
  17 0.165 1 0.998529
  18 0.175 3 0.251384
  19 0.185 2 0.167589
  20 0.195 1 0.0837946
  21 0.205 1 0.0837946
  22 0.215 4 2.16465
  23 0.225 4 2.16465
  24 0.235 1 0.998529
  25 0.245 3 1.16612
  26 0.255 4 2.16465
  27 0.265 1 0.0837946
  28 0.275 2 1.08232
  29 0.285 4 2.16465
  30 0.295 3 2.08085
  31 0.305 1 0.0837946
  32 0.315 1 0.0837946
  33 0.325 3 2.08085
  34 0.335 5 1.33371
  35 0.345 1 0.0837946
  36 0.355 6 1.4175
  37 0.365 2 1.08232
  38 0.375 1 0.998529
  39 0.385 4 1.24991
  40 0.395 1 0.0837946
  41 0.405 2 1.08232
  42 0.415 2 0.167589
  43 0.425 3 1.16612
  44 0.435 1 0.998529
  45 0.445 2 0.167589
  46 0.455 0 0
  47 0.465 1 0.0837946
  48 0.475 0 0
  49 0.485 1 0.0837946
  50 0.495 2 0.167589
  51 0.505 2 1.08232
  52 0.515 1 0.998529
  53 0.525 2 0.167589
  54 0.535 1 0.0837946
  55 0.545 1 0.998529
  56 0.555 3 1.16612
  57 0.565 1 0.0837946
  58 0.575 1 0.0837946
  59 0.585 2 0.167589
  60 0.595 1 0.998529
  61 0.605 1 0.0837946
  62 0.615 4 1.24991
  63 0.625 4 1.24991
  64 0.635 1 0.998529
  65 0.645 1 0.998529
  66 0.655 1 0.998529
  67 0.665 1 0.0837946
  68 0.675 4 1.24991
  69 0.685 1 0.0837946
  70 0.695 3 1.16612
  71 0.705 4 1.24991
  72 0.715 1 0.0837946
  73 0.725 3 0.251384
  74 0.735 2 1.08232
  75 0.745 2 1.99706
  76 0.755 0 0
  77 0.765 1 0.998529
  78 0.775 1 0.0837946
  79 0.785 4 2.16465
  80 0.795 2 1.08232
  81 0.805 4 1.24991
  82 0.815 1 0.0837946
  83 0.825 0 0
  84 0.835 1 0.0837946
  85 0.845 2 0.167589
  86 0.855 3 1.16612
  87 0.865 4 1.24991
  88 0.875 1 0.0837946
  89 0.885 0 0
  90 0.895 2 1.99706
  91 0.905 1 0.0837946
  92 0.915 2 1.08232
  93 0.925 1 0.998529
  94 0.935 0 0
  95 0.945 1 0.0837946
  96 0.955 1 0.0837946
  97 0.965 3 0.251384
  98 0.975 2 1.99706
  99 0.985 4 1.24991
  100 0.995 1 0.0837946
13000 100 186
  1 0.005 1 0.0832826
  2 0.015 1 0.0832826
  3 0.025 0 0
  4 0.035 0 0
  5 0.045 1 0.0832826
  6 0.055 3 0.249848
  7 0.065 1 0.992428
  8 0.075 2 0.166565
  9 0.085 1 0.0832826
  10 0.095 1 0.0832826
  11 0.105 3 1.15899
  12 0.115 0 0
  13 0.125 1 0.992428
  14 0.135 4 1.24228
  15 0.145 3 2.06814
  16 0.155 6 1.40884
  17 0.165 1 0.992428
  18 0.175 1 0.992428
  19 0.185 0 0
  20 0.195 2 0.166565
  21 0.205 2 0.166565
  22 0.215 2 1.07571
  23 0.225 6 2.31799
  24 0.235 2 1.07571
  25 0.245 2 1.07571
  26 0.255 1 0.992428
  27 0.265 3 1.15899
  28 0.275 0 0
  29 0.285 7 2.40127
  30 0.295 4 1.24228
  31 0.305 3 1.15899
  32 0.315 2 1.07571
  33 0.325 1 0.992428
  34 0.335 3 2.06814
  35 0.345 4 2.15142
  36 0.355 2 0.166565
  37 0.365 2 1.07571
  38 0.375 0 0
  39 0.385 2 0.166565
  40 0.395 2 1.07571
  41 0.405 2 0.166565
  42 0.415 2 0.166565
  43 0.425 1 0.0832826
  44 0.435 2 1.07571
  45 0.445 2 0.166565
  46 0.455 1 0.0832826
  47 0.465 1 0.992428
  48 0.475 1 0.992428
  49 0.485 2 0.166565
  50 0.495 0 0
  51 0.505 0 0
  52 0.515 2 1.07571
  53 0.525 1 0.0832826
  54 0.535 1 0.0832826
  55 0.545 1 0.0832826
  56 0.555 0 0
  57 0.565 2 0.166565
  58 0.575 2 0.166565
  59 0.585 1 0.992428
  60 0.595 2 0.166565
  61 0.605 1 0.992428
  62 0.615 1 0.992428
  63 0.625 0 0
  64 0.635 5 1.32556
  65 0.645 4 1.24228
  66 0.655 1 0.992428
  67 0.665 1 0.0832826
  68 0.675 1 0.0832826
  69 0.685 0 0
  70 0.695 2 1.07571
  71 0.705 2 1.07571
  72 0.715 5 3.14385
  73 0.725 3 1.15899
  74 0.735 2 0.166565
  75 0.745 3 0.249848
  76 0.755 3 1.15899
  77 0.765 2 1.07571
  78 0.775 2 0.166565
  79 0.785 3 2.97728
  80 0.795 4 3.06057
  81 0.805 1 0.0832826
  82 0.815 7 2.40127
  83 0.825 1 0.0832826
  84 0.835 0 0
  85 0.845 1 0.992428
  86 0.855 3 0.249848
  87 0.865 4 0.333131
  88 0.875 2 0.166565
  89 0.885 2 1.07571
  90 0.895 0 0
  91 0.905 2 1.07571
  92 0.915 1 0.992428
  93 0.925 1 0.0832826
  94 0.935 1 0.0832826
  95 0.945 1 0.992428
  96 0.955 0 0
  97 0.965 2 1.07571
  98 0.975 3 0.249848
  99 0.985 0 0
  100 0.995 1 0.0832826
14000 100 186
  1 0.005 1 0.0793623
  2 0.015 2 0.158725
  3 0.025 1 0.0793623
  4 0.035 0 0
  5 0.045 2 0.158725
  6 0.055 0 0
  7 0.065 1 0.0793623
  8 0.075 2 0.158725
  9 0.085 1 0.0793623
  10 0.095 2 0.158725
  11 0.105 5 2.12951
  12 0.115 1 0.0793623
  13 0.125 2 1.02507
  14 0.135 2 1.02507
  15 0.145 6 3.07522
  16 0.155 0 0
  17 0.165 5 2.99586
  18 0.175 0 0
  19 0.185 2 1.02507
  20 0.195 3 1.10444
  21 0.205 0 0
  22 0.215 4 1.1838
  23 0.225 4 1.1838
  24 0.235 3 1.10444
  25 0.245 1 0.945712
  26 0.255 3 1.10444
  27 0.265 2 0.158725
  28 0.275 1 0.0793623
  29 0.285 3 1.10444
  30 0.295 5 2.12951
  31 0.305 2 1.02507
  32 0.315 3 1.10444
  33 0.325 1 0.0793623
  34 0.335 2 0.158725
  35 0.345 3 1.97079
  36 0.355 1 0.945712
  37 0.365 3 0.238087
  38 0.375 1 0.0793623
  39 0.385 1 0.0793623
  40 0.395 2 1.02507
  41 0.405 2 1.02507
  42 0.415 3 1.10444
  43 0.425 0 0
  44 0.435 1 0.945712
  45 0.445 1 0.0793623
  46 0.455 0 0
  47 0.465 2 1.89142
  48 0.475 4 0.317449
  49 0.485 4 0.317449
  50 0.495 1 0.945712
  51 0.505 1 0.0793623
  52 0.515 0 0
  53 0.525 1 0.0793623
  54 0.535 0 0
  55 0.545 2 0.158725
  56 0.555 0 0
  57 0.565 4 1.1838
  58 0.575 1 0.945712
  59 0.585 0 0
  60 0.595 1 0.0793623
  61 0.605 2 1.02507
  62 0.615 3 1.10444
  63 0.625 4 2.05015
  64 0.635 2 1.02507
  65 0.645 0 0
  66 0.655 2 0.158725
  67 0.665 3 1.10444
  68 0.675 1 0.0793623
  69 0.685 2 0.158725
  70 0.695 0 0
  71 0.705 2 0.158725
  72 0.715 2 1.02507
  73 0.725 3 1.10444
  74 0.735 1 0.945712
  75 0.745 1 0.0793623
  76 0.755 3 1.97079
  77 0.765 2 1.02507
  78 0.775 1 0.0793623
  79 0.785 5 2.99586
  80 0.795 1 0.0793623
  81 0.805 5 2.12951
  82 0.815 1 0.0793623
  83 0.825 1 0.0793623
  84 0.835 2 1.02507
  85 0.845 5 0.396812
  86 0.855 1 0.0793623
  87 0.865 3 1.10444
  88 0.875 0 0
  89 0.885 1 0.0793623
  90 0.895 4 2.05015
  91 0.905 2 1.02507
  92 0.915 0 0
  93 0.925 0 0
  94 0.935 2 1.89142
  95 0.945 2 0.158725
  96 0.955 2 1.89142
  97 0.965 2 0.158725
  98 0.975 0 0
  99 0.985 1 0.0793623
  100 0.995 1 0.0793623
15000 100 186
  1 0.005 1 0.0775412
  2 0.015 0 0
  3 0.025 0 0
  4 0.035 1 0.0775412
  5 0.045 2 1.00155
  6 0.055 3 1.07909
  7 0.065 4 0.310165
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 3 1.07909
  11 0.105 1 0.924011
  12 0.115 3 2.77203
  13 0.125 1 0.0775412
  14 0.135 1 0.924011
  15 0.145 1 0.924011
  16 0.155 4 0.310165
  17 0.165 2 0.155082
  18 0.175 2 0.155082
  19 0.185 1 0.0775412
  20 0.195 3 0.232624
  21 0.205 3 1.92556
  22 0.215 1 0.924011
  23 0.225 1 0.924011
  24 0.235 2 1.84802
  25 0.245 2 0.155082
  26 0.255 1 0.0775412
  27 0.265 0 0
  28 0.275 2 0.155082
  29 0.285 0 0
  30 0.295 1 0.0775412
  31 0.305 3 1.92556
  32 0.315 3 0.232624
  33 0.325 2 0.155082
  34 0.335 6 2.15819
  35 0.345 0 0
  36 0.355 2 1.00155
  37 0.365 2 0.155082
  38 0.375 3 1.92556
  39 0.385 1 0.0775412
  40 0.395 5 2.08065
  41 0.405 1 0.0775412
  42 0.415 0 0
  43 0.425 2 1.00155
  44 0.435 1 0.0775412
  45 0.445 0 0
  46 0.455 1 0.0775412
  47 0.465 0 0
  48 0.475 7 2.23573
  49 0.485 2 1.84802
  50 0.495 3 1.92556
  51 0.505 1 0.0775412
  52 0.515 2 1.00155
  53 0.525 0 0
  54 0.535 2 0.155082
  55 0.545 3 0.232624
  56 0.555 2 1.00155
  57 0.565 2 0.155082
  58 0.575 1 0.924011
  59 0.585 1 0.924011
  60 0.595 0 0
  61 0.605 2 0.155082
  62 0.615 2 0.155082
  63 0.625 1 0.0775412
  64 0.635 1 0.0775412
  65 0.645 2 1.00155
  66 0.655 5 1.23418
  67 0.665 2 0.155082
  68 0.675 2 1.00155
  69 0.685 2 1.00155
  70 0.695 3 0.232624
  71 0.705 3 0.232624
  72 0.715 2 1.84802
  73 0.725 4 2.0031
  74 0.735 2 1.00155
  75 0.745 3 1.07909
  76 0.755 2 0.155082
  77 0.765 4 2.0031
  78 0.775 1 0.924011
  79 0.785 5 2.92712
  80 0.795 2 1.00155
  81 0.805 2 0.155082
  82 0.815 5 2.92712
  83 0.825 5 2.08065
  84 0.835 2 1.84802
  85 0.845 2 0.155082
  86 0.855 2 0.155082
  87 0.865 1 0.0775412
  88 0.875 2 0.155082
  89 0.885 3 1.07909
  90 0.895 0 0
  91 0.905 2 0.155082
  92 0.915 2 0.155082
  93 0.925 1 0.0775412
  94 0.935 0 0
  95 0.945 1 0.0775412
  96 0.955 0 0
  97 0.965 1 0.0775412
  98 0.975 0 0
  99 0.985 1 0.0775412
  100 0.995 0 0
16000 100 186
  1 0.005 2 1.87018
  2 0.015 1 0.0784708
  3 0.025 0 0
  4 0.035 0 0
  5 0.045 3 0.235412
  6 0.055 1 0.0784708
  7 0.065 2 1.01356
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 2 1.01356
  11 0.105 1 0.0784708
  12 0.115 2 1.87018
  13 0.125 1 0.0784708
  14 0.135 0 0
  15 0.145 1 0.0784708
  16 0.155 1 0.0784708
  17 0.165 1 0.0784708
  18 0.175 2 0.156942
  19 0.185 0 0
  20 0.195 1 0.935088
  21 0.205 2 0.156942
  22 0.215 0 0
  23 0.225 3 1.09203
  24 0.235 3 0.235412
  25 0.245 1 0.0784708
  26 0.255 3 1.94865
  27 0.265 1 0.0784708
  28 0.275 0 0
  29 0.285 1 0.0784708
  30 0.295 4 2.02712
  31 0.305 1 0.0784708
  32 0.315 1 0.0784708
  33 0.325 5 2.96221
  34 0.335 2 0.156942
  35 0.345 5 0.392354
  36 0.355 3 2.80526
  37 0.365 3 0.235412
  38 0.375 3 1.09203
  39 0.385 2 1.87018
  40 0.395 3 1.09203
  41 0.405 1 0.935088
  42 0.415 4 2.02712
  43 0.425 3 0.235412
  44 0.435 0 0
  45 0.445 2 1.01356
  46 0.455 2 1.01356
  47 0.465 1 0.0784708
  48 0.475 4 1.1705
  49 0.485 2 1.01356
  50 0.495 1 0.0784708
  51 0.505 3 0.235412
  52 0.515 0 0
  53 0.525 3 1.94865
  54 0.535 2 1.01356
  55 0.545 2 0.156942
  56 0.555 4 2.02712
  57 0.565 0 0
  58 0.575 1 0.0784708
  59 0.585 1 0.0784708
  60 0.595 0 0
  61 0.605 1 0.0784708
  62 0.615 1 0.0784708
  63 0.625 3 1.94865
  64 0.635 1 0.0784708
  65 0.645 1 0.935088
  66 0.655 2 1.01356
  67 0.665 0 0
  68 0.675 1 0.0784708
  69 0.685 4 0.313883
  70 0.695 3 0.235412
  71 0.705 1 0.0784708
  72 0.715 3 0.235412
  73 0.725 1 0.0784708
  74 0.735 3 1.09203
  75 0.745 4 2.02712
  76 0.755 1 0.935088
  77 0.765 3 0.235412
  78 0.775 4 2.88373
  79 0.785 4 2.02712
  80 0.795 2 0.156942
  81 0.805 0 0
  82 0.815 2 1.01356
  83 0.825 3 1.09203
  84 0.835 2 1.87018
  85 0.845 2 1.87018
  86 0.855 2 0.156942
  87 0.865 3 1.09203
  88 0.875 3 1.09203
  89 0.885 0 0
  90 0.895 4 1.1705
  91 0.905 2 1.01356
  92 0.915 2 0.156942
  93 0.925 3 1.09203
  94 0.935 1 0.0784708
  95 0.945 3 0.235412
  96 0.955 2 0.156942
  97 0.965 2 0.156942
  98 0.975 1 0.0784708
  99 0.985 1 0.935088
  100 0.995 2 1.01356
17000 100 186
  1 0.005 2 0.153816
  2 0.015 1 0.916463
  3 0.025 2 0.993371
  4 0.035 1 0.0769078
  5 0.045 1 0.916463
  6 0.055 1 0.916463
  7 0.065 2 0.993371
  8 0.075 3 1.07028
  9 0.085 1 0.0769078
  10 0.095 1 0.916463
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 3 0.230723
  14 0.135 2 0.153816
  15 0.145 1 0.0769078
  16 0.155 3 1.90983
  17 0.165 1 0.0769078
  18 0.175 2 0.993371
  19 0.185 1 0.916463
  20 0.195 1 0.0769078
  21 0.205 1 0.0769078
  22 0.215 0 0
  23 0.225 1 0.0769078
  24 0.235 2 0.993371
  25 0.245 1 0.0769078
  26 0.255 0 0
  27 0.265 1 0.0769078
  28 0.275 1 0.0769078
  29 0.285 1 0.0769078
  30 0.295 1 0.916463
  31 0.305 2 0.153816
  32 0.315 0 0
  33 0.325 0 0
  34 0.335 3 1.07028
  35 0.345 5 2.06365
  36 0.355 4 0.307631
  37 0.365 0 0
  38 0.375 2 0.153816
  39 0.385 5 1.22409
  40 0.395 2 0.993371
  41 0.405 2 0.993371
  42 0.415 2 0.993371
  43 0.425 4 3.66585
  44 0.435 2 0.153816
  45 0.445 1 0.916463
  46 0.455 4 1.14719
  47 0.465 1 0.916463
  48 0.475 4 1.14719
  49 0.485 2 0.993371
  50 0.495 1 0.916463
  51 0.505 2 0.153816
  52 0.515 0 0
  53 0.525 0 0
  54 0.535 6 2.14056
  55 0.545 2 0.993371
  56 0.555 2 0.993371
  57 0.565 3 0.230723
  58 0.575 3 0.230723
  59 0.585 1 0.0769078
  60 0.595 1 0.916463
  61 0.605 0 0
  62 0.615 1 0.916463
  63 0.625 4 0.307631
  64 0.635 1 0.0769078
  65 0.645 3 0.230723
  66 0.655 1 0.916463
  67 0.665 0 0
  68 0.675 1 0.0769078
  69 0.685 3 1.90983
  70 0.695 2 0.153816
  71 0.705 0 0
  72 0.715 5 1.22409
  73 0.725 1 0.0769078
  74 0.735 3 1.90983
  75 0.745 4 0.307631
  76 0.755 2 0.993371
  77 0.765 2 0.153816
  78 0.775 3 1.90983
  79 0.785 3 1.07028
  80 0.795 6 4.65922
  81 0.805 2 0.153816
  82 0.815 3 1.07028
  83 0.825 1 0.0769078
  84 0.835 2 1.83293
  85 0.845 3 1.07028
  86 0.855 2 0.993371
  87 0.865 3 1.07028
  88 0.875 1 0.916463
  89 0.885 2 0.993371
  90 0.895 2 0.153816
  91 0.905 4 0.307631
  92 0.915 2 0.153816
  93 0.925 1 0.0769078
  94 0.935 1 0.0769078
  95 0.945 2 0.153816
  96 0.955 1 0.0769078
  97 0.965 2 0.153816
  98 0.975 2 0.993371
  99 0.985 1 0.0769078
  100 0.995 0 0
18000 100 186
  1 0.005 0 0
  2 0.015 1 0.0755995
  3 0.025 0 0
  4 0.035 1 0.0755995
  5 0.045 4 1.12767
  6 0.055 0 0
  7 0.065 3 1.87734
  8 0.075 1 0.0755995
  9 0.085 1 0.0755995
  10 0.095 3 0.226798
  11 0.105 3 2.70262
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 1 0.0755995
  15 0.145 2 1.80174
  16 0.155 3 0.226798
  17 0.165 4 0.302398
  18 0.175 2 0.976472
  19 0.185 1 0.0755995
  20 0.195 2 0.151199
  21 0.205 1 0.0755995
  22 0.215 2 0.151199
  23 0.225 4 1.95294
  24 0.235 4 1.95294
  25 0.245 3 1.87734
  26 0.255 2 0.151199
  27 0.265 1 0.900872
  28 0.275 5 2.02854
  29 0.285 2 0.151199
  30 0.295 2 0.976472
  31 0.305 2 0.151199
  32 0.315 2 1.80174
  33 0.325 4 2.77822
  34 0.335 2 0.976472
  35 0.345 4 1.95294
  36 0.355 1 0.0755995
  37 0.365 2 0.151199
  38 0.375 2 0.151199
  39 0.385 2 0.151199
  40 0.395 1 0.0755995
  41 0.405 2 0.151199
  42 0.415 1 0.900872
  43 0.425 2 0.151199
  44 0.435 2 0.151199
  45 0.445 1 0.900872
  46 0.455 0 0
  47 0.465 2 0.151199
  48 0.475 2 0.976472
  49 0.485 0 0
  50 0.495 0 0
  51 0.505 1 0.900872
  52 0.515 3 0.226798
  53 0.525 0 0
  54 0.535 1 0.900872
  55 0.545 2 0.151199
  56 0.555 2 0.976472
  57 0.565 2 0.151199
  58 0.575 3 1.05207
  59 0.585 1 0.900872
  60 0.595 0 0
  61 0.605 1 0.0755995
  62 0.615 4 1.12767
  63 0.625 0 0
  64 0.635 2 0.976472
  65 0.645 2 0.976472
  66 0.655 0 0
  67 0.665 2 0.151199
  68 0.675 0 0
  69 0.685 3 1.05207
  70 0.695 0 0
  71 0.705 4 1.95294
  72 0.715 2 0.151199
  73 0.725 2 0.151199
  74 0.735 0 0
  75 0.745 1 0.900872
  76 0.755 8 1.43007
  77 0.765 4 2.77822
  78 0.775 1 0.0755995
  79 0.785 1 0.0755995
  80 0.795 3 1.05207
  81 0.805 3 0.226798
  82 0.815 2 0.976472
  83 0.825 0 0
  84 0.835 6 2.92942
  85 0.845 4 1.12767
  86 0.855 3 2.70262
  87 0.865 0 0
  88 0.875 2 0.976472
  89 0.885 2 0.976472
  90 0.895 3 1.05207
  91 0.905 0 0
  92 0.915 1 0.0755995
  93 0.925 3 0.226798
  94 0.935 1 0.0755995
  95 0.945 0 0
  96 0.955 3 0.226798
  97 0.965 2 1.80174
  98 0.975 3 0.226798
  99 0.985 1 0.0755995
  100 0.995 0 0
19000 100 186
  1 0.005 6 0.474741
  2 0.015 0 0
  3 0.025 3 1.10111
  4 0.035 0 0
  5 0.045 0 0
  6 0.055 2 0.158247
  7 0.065 2 0.158247
  8 0.075 1 0.0791234
  9 0.085 2 1.02199
  10 0.095 0 0
  11 0.105 2 1.02199
  12 0.115 0 0
  13 0.125 1 0.0791234
  14 0.135 1 0.942865
  15 0.145 2 0.158247
  16 0.155 4 0.316494
  17 0.165 0 0
  18 0.175 0 0
  19 0.185 5 2.98684
  20 0.195 2 0.158247
  21 0.205 2 0.158247
  22 0.215 3 0.23737
  23 0.225 2 1.88573
  24 0.235 0 0
  25 0.245 4 1.18024
  26 0.255 4 2.04398
  27 0.265 1 0.942865
  28 0.275 3 0.23737
  29 0.285 5 2.98684
  30 0.295 5 0.395617
  31 0.305 2 1.02199
  32 0.315 1 0.942865
  33 0.325 2 1.88573
  34 0.335 2 0.158247
  35 0.345 2 1.02199
  36 0.355 0 0
  37 0.365 2 1.02199
  38 0.375 3 1.96485
  39 0.385 2 0.158247
  40 0.395 0 0
  41 0.405 4 1.18024
  42 0.415 0 0
  43 0.425 0 0
  44 0.435 2 1.02199
  45 0.445 4 0.316494
  46 0.455 2 0.158247
  47 0.465 1 0.0791234
  48 0.475 2 0.158247
  49 0.485 2 1.02199
  50 0.495 2 1.02199
  51 0.505 2 0.158247
  52 0.515 1 0.0791234
  53 0.525 3 1.10111
  54 0.535 0 0
  55 0.545 2 1.88573
  56 0.555 1 0.0791234
  57 0.565 0 0
  58 0.575 7 3.14509
  59 0.585 3 1.10111
  60 0.595 1 0.0791234
  61 0.605 1 0.0791234
  62 0.615 1 0.942865
  63 0.625 0 0
  64 0.635 1 0.942865
  65 0.645 2 0.158247
  66 0.655 1 0.0791234
  67 0.665 3 1.96485
  68 0.675 1 0.0791234
  69 0.685 1 0.0791234
  70 0.695 2 0.158247
  71 0.705 0 0
  72 0.715 1 0.942865
  73 0.725 0 0
  74 0.735 2 0.158247
  75 0.745 3 0.23737
  76 0.755 1 0.0791234
  77 0.765 1 0.0791234
