# Chunk-averaged data for fix massdensity and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
0 100 186
2900 100 186
  1 0.005 5 0.449046
  2 0.015 2 0.179618
  3 0.025 0 0
  4 0.035 2 0.179618
  5 0.045 1 1.0702
  6 0.055 2 2.1404
  7 0.065 0 0
  8 0.075 2 0.179618
  9 0.085 0 0
  10 0.095 3 3.2106
  11 0.105 1 0.0898092
  12 0.115 0 0
  13 0.125 2 0.179618
  14 0.135 4 1.33963
  15 0.145 0 0
  16 0.155 1 0.0898092
  17 0.165 1 1.0702
  18 0.175 1 0.0898092
  19 0.185 3 1.24982
  20 0.195 3 1.24982
  21 0.205 0 0
  22 0.215 1 1.0702
  23 0.225 2 0.179618
  24 0.235 3 2.23021
  25 0.245 1 0.0898092
  26 0.255 4 1.33963
  27 0.265 2 0.179618
  28 0.275 0 0
  29 0.285 2 0.179618
  30 0.295 3 2.23021
  31 0.305 2 0.179618
  32 0.315 3 1.24982
  33 0.325 1 1.0702
  34 0.335 1 0.0898092
  35 0.345 0 0
  36 0.355 1 0.0898092
  37 0.365 3 0.269428
  38 0.375 1 1.0702
  39 0.385 2 1.16001
  40 0.395 3 2.23021
  41 0.405 3 0.269428
  42 0.415 2 1.16001
  43 0.425 4 1.33963
  44 0.435 2 0.179618
  45 0.445 3 1.24982
  46 0.455 1 0.0898092
  47 0.465 5 1.42944
  48 0.475 1 1.0702
  49 0.485 2 1.16001
  50 0.495 2 2.1404
  51 0.505 2 1.16001
  52 0.515 0 0
  53 0.525 3 1.24982
  54 0.535 0 0
  55 0.545 7 1.60906
  56 0.555 6 2.49964
  57 0.565 1 1.0702
  58 0.575 2 0.179618
  59 0.585 4 1.33963
  60 0.595 4 3.30041
  61 0.605 0 0
  62 0.615 3 1.24982
  63 0.625 0 0
  64 0.635 1 0.0898092
  65 0.645 5 3.39022
  66 0.655 1 0.0898092
  67 0.665 1 0.0898092
  68 0.675 3 1.24982
  69 0.685 1 0.0898092
  70 0.695 3 1.24982
  71 0.705 0 0
  72 0.715 2 0.179618
  73 0.725 3 1.24982
  74 0.735 3 0.269428
  75 0.745 0 0
  76 0.755 0 0
  77 0.765 2 0.179618
  78 0.775 2 1.16001
  79 0.785 2 2.1404
  80 0.795 2 0.179618
  81 0.805 1 0.0898092
  82 0.815 2 0.179618
  83 0.825 1 0.0898092
  84 0.835 2 0.179618
  85 0.845 1 0.0898092
  86 0.855 2 2.1404
  87 0.865 1 1.0702
  88 0.875 1 1.0702
  89 0.885 0 0
  90 0.895 5 2.40983
  91 0.905 1 1.0702
  92 0.915 1 0.0898092
  93 0.925 0 0
  94 0.935 3 2.23021
  95 0.945 0 0
  96 0.955 2 0.179618
  97 0.965 3 1.24982
  98 0.975 3 0.269428
  99 0.985 0 0
  100 0.995 1 0.0898092
3000 100 186
  1 0.005 2 0.180308
  2 0.015 2 1.16446
  3 0.025 1 0.0901539
  4 0.035 0 0
  5 0.045 2 1.16446
  6 0.055 3 1.25462
  7 0.065 3 0.270462
  8 0.075 2 1.16446
  9 0.085 2 1.16446
  10 0.095 2 1.16446
  11 0.105 2 1.16446
  12 0.115 0 0
  13 0.125 2 0.180308
  14 0.135 1 0.0901539
  15 0.145 2 1.16446
  16 0.155 1 0.0901539
  17 0.165 0 0
  18 0.175 0 0
  19 0.185 2 1.16446
  20 0.195 3 2.23877
  21 0.205 2 0.180308
  22 0.215 2 1.16446
  23 0.225 0 0
  24 0.235 1 1.07431
  25 0.245 5 0.450769
  26 0.255 0 0
  27 0.265 2 0.180308
  28 0.275 4 2.32892
  29 0.285 0 0
  30 0.295 3 1.25462
  31 0.305 1 0.0901539
  32 0.315 3 0.270462
  33 0.325 0 0
  34 0.335 2 2.14862
  35 0.345 0 0
  36 0.355 2 1.16446
  37 0.365 3 0.270462
  38 0.375 2 1.16446
  39 0.385 3 1.25462
  40 0.395 0 0
  41 0.405 4 1.34477
  42 0.415 1 0.0901539
  43 0.425 5 2.41908
  44 0.435 0 0
  45 0.445 1 0.0901539
  46 0.455 4 1.34477
  47 0.465 5 2.41908
  48 0.475 0 0
  49 0.485 5 3.40323
  50 0.495 1 0.0901539
  51 0.505 0 0
  52 0.515 2 1.16446
  53 0.525 3 1.25462
  54 0.535 4 1.34477
  55 0.545 1 0.0901539
  56 0.555 2 1.16446
  57 0.565 2 0.180308
  58 0.575 4 3.31308
  59 0.585 3 2.23877
  60 0.595 3 0.270462
  61 0.605 4 1.34477
  62 0.615 0 0
  63 0.625 6 2.50923
  64 0.635 2 1.16446
  65 0.645 2 1.16446
  66 0.655 3 0.270462
  67 0.665 1 1.07431
  68 0.675 1 0.0901539
  69 0.685 0 0
  70 0.695 2 1.16446
  71 0.705 1 1.07431
  72 0.715 1 0.0901539
  73 0.725 5 0.450769
  74 0.735 2 0.180308
  75 0.745 1 0.0901539
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 1 0.0901539
  79 0.785 3 2.23877
  80 0.795 2 1.16446
  81 0.805 1 0.0901539
  82 0.815 2 0.180308
  83 0.825 0 0
  84 0.835 2 0.180308
  85 0.845 1 0.0901539
  86 0.855 0 0
  87 0.865 2 1.16446
  88 0.875 2 2.14862
  89 0.885 1 0.0901539
  90 0.895 2 1.16446
  91 0.905 2 1.16446
  92 0.915 2 1.16446
  93 0.925 1 0.0901539
  94 0.935 0 0
  95 0.945 1 1.07431
  96 0.955 6 2.50923
  97 0.965 3 0.270462
  98 0.975 0 0
  99 0.985 0 0
  100 0.995 4 1.34477
3100 100 186
  1 0.005 2 0.181086
  2 0.015 3 1.26003
  3 0.025 1 1.07895
  4 0.035 2 0.181086
  5 0.045 5 1.44112
  6 0.055 0 0
  7 0.065 1 0.0905431
  8 0.075 4 0.362172
  9 0.085 2 2.15789
  10 0.095 1 0.0905431
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 5 2.42952
  14 0.135 1 0.0905431
  15 0.145 0 0
  16 0.155 0 0
  17 0.165 2 0.181086
  18 0.175 2 2.15789
  19 0.185 4 1.35058
  20 0.195 0 0
  21 0.205 1 0.0905431
  22 0.215 2 1.16949
  23 0.225 2 1.16949
  24 0.235 3 1.26003
  25 0.245 2 0.181086
  26 0.255 1 0.0905431
  27 0.265 2 1.16949
  28 0.275 0 0
  29 0.285 3 1.26003
  30 0.295 0 0
  31 0.305 6 1.53166
  32 0.315 2 1.16949
  33 0.325 4 1.35058
  34 0.335 0 0
  35 0.345 1 0.0905431
  36 0.355 0 0
  37 0.365 0 0
  38 0.375 0 0
  39 0.385 7 4.58741
  40 0.395 3 1.26003
  41 0.405 0 0
  42 0.415 1 0.0905431
  43 0.425 2 0.181086
  44 0.435 1 0.0905431
  45 0.445 5 2.42952
  46 0.455 1 0.0905431
  47 0.465 4 2.33898
  48 0.475 2 0.181086
  49 0.485 2 0.181086
  50 0.495 1 1.07895
  51 0.505 2 1.16949
  52 0.515 3 3.23684
  53 0.525 3 0.271629
  54 0.535 2 1.16949
  55 0.545 5 1.44112
  56 0.555 1 0.0905431
  57 0.565 0 0
  58 0.575 3 1.26003
  59 0.585 1 0.0905431
  60 0.595 2 0.181086
  61 0.605 4 1.35058
  62 0.615 2 1.16949
  63 0.625 6 4.49687
  64 0.635 0 0
  65 0.645 4 1.35058
  66 0.655 0 0
  67 0.665 3 2.24844
  68 0.675 0 0
  69 0.685 1 1.07895
  70 0.695 2 0.181086
  71 0.705 2 0.181086
  72 0.715 2 0.181086
  73 0.725 2 0.181086
  74 0.735 3 1.26003
  75 0.745 2 0.181086
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 1 0.0905431
  79 0.785 1 1.07895
  80 0.795 0 0
  81 0.805 3 1.26003
  82 0.815 1 0.0905431
  83 0.825 2 1.16949
  84 0.835 0 0
  85 0.845 2 0.181086
  86 0.855 1 0.0905431
  87 0.865 1 0.0905431
  88 0.875 2 1.16949
  89 0.885 1 0.0905431
  90 0.895 3 1.26003
  91 0.905 3 1.26003
  92 0.915 1 0.0905431
  93 0.925 4 2.33898
  94 0.935 0 0
  95 0.945 2 1.16949
  96 0.955 1 1.07895
  97 0.965 1 0.0905431
  98 0.975 2 1.16949
  99 0.985 3 2.24844
  100 0.995 3 1.26003
3200 100 186
  1 0.005 1 1.08707
  2 0.015 0 0
  3 0.025 2 1.1783
  4 0.035 4 2.3566
  5 0.045 4 1.36075
  6 0.055 3 1.26952
  7 0.065 2 0.18245
  8 0.075 4 0.364901
  9 0.085 1 1.08707
  10 0.095 0 0
  11 0.105 1 0.0912252
  12 0.115 1 0.0912252
  13 0.125 2 0.18245
  14 0.135 3 0.273676
  15 0.145 2 2.17415
  16 0.155 0 0
  17 0.165 3 2.26537
  18 0.175 1 1.08707
  19 0.185 1 1.08707
  20 0.195 2 0.18245
  21 0.205 2 0.18245
  22 0.215 2 1.1783
  23 0.225 1 0.0912252
  24 0.235 5 1.45198
  25 0.245 3 1.26952
  26 0.255 1 0.0912252
  27 0.265 0 0
  28 0.275 3 2.26537
  29 0.285 0 0
  30 0.295 5 1.45198
  31 0.305 0 0
  32 0.315 1 0.0912252
  33 0.325 2 1.1783
  34 0.335 3 0.273676
  35 0.345 1 0.0912252
  36 0.355 0 0
  37 0.365 1 0.0912252
  38 0.375 1 1.08707
  39 0.385 2 2.17415
  40 0.395 3 1.26952
  41 0.405 2 0.18245
  42 0.415 5 1.45198
  43 0.425 2 1.1783
  44 0.435 1 1.08707
  45 0.445 3 0.273676
  46 0.455 1 0.0912252
  47 0.465 3 2.26537
  48 0.475 3 1.26952
  49 0.485 2 1.1783
  50 0.495 1 0.0912252
  51 0.505 2 1.1783
  52 0.515 3 2.26537
  53 0.525 2 0.18245
  54 0.535 1 1.08707
  55 0.545 3 1.26952
  56 0.555 3 0.273676
  57 0.565 3 1.26952
  58 0.575 5 1.45198
  59 0.585 0 0
  60 0.595 2 0.18245
  61 0.605 2 1.1783
  62 0.615 2 1.1783
  63 0.625 2 2.17415
  64 0.635 1 0.0912252
  65 0.645 0 0
  66 0.655 4 3.35245
  67 0.665 4 1.36075
  68 0.675 0 0
  69 0.685 2 0.18245
  70 0.695 1 0.0912252
  71 0.705 3 1.26952
  72 0.715 1 0.0912252
  73 0.725 1 1.08707
  74 0.735 1 0.0912252
  75 0.745 1 0.0912252
  76 0.755 3 0.273676
  77 0.765 1 0.0912252
  78 0.775 2 0.18245
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 0 0
  82 0.815 3 1.26952
  83 0.825 0 0
  84 0.835 2 2.17415
  85 0.845 0 0
  86 0.855 2 0.18245
  87 0.865 0 0
  88 0.875 2 0.18245
  89 0.885 1 0.0912252
  90 0.895 1 0.0912252
  91 0.905 3 0.273676
  92 0.915 2 2.17415
  93 0.925 3 1.26952
  94 0.935 2 0.18245
  95 0.945 0 0
  96 0.955 5 3.44367
  97 0.965 3 0.273676
  98 0.975 3 2.26537
  99 0.985 1 1.08707
  100 0.995 2 0.18245
3300 100 186
  1 0.005 4 3.37931
  2 0.015 0 0
  3 0.025 1 1.09578
  4 0.035 4 1.37165
  5 0.045 1 0.0919561
  6 0.055 3 2.28352
  7 0.065 2 0.183912
  8 0.075 0 0
  9 0.085 5 0.459781
  10 0.095 3 0.275868
  11 0.105 0 0
  12 0.115 2 1.18774
  13 0.125 1 0.0919561
  14 0.135 5 2.46744
  15 0.145 0 0
  16 0.155 2 1.18774
  17 0.165 0 0
  18 0.175 3 1.2797
  19 0.185 2 1.18774
  20 0.195 1 1.09578
  21 0.205 0 0
  22 0.215 2 1.18774
  23 0.225 2 1.18774
  24 0.235 4 1.37165
  25 0.245 2 0.183912
  26 0.255 1 0.0919561
  27 0.265 2 0.183912
  28 0.275 2 0.183912
  29 0.285 1 1.09578
  30 0.295 3 1.2797
  31 0.305 0 0
  32 0.315 3 2.28352
  33 0.325 0 0
  34 0.335 2 0.183912
  35 0.345 2 1.18774
  36 0.355 2 0.183912
  37 0.365 1 0.0919561
  38 0.375 2 0.183912
  39 0.385 1 1.09578
  40 0.395 5 2.46744
  41 0.405 4 1.37165
  42 0.415 0 0
  43 0.425 3 1.2797
  44 0.435 0 0
  45 0.445 3 2.28352
  46 0.455 3 0.275868
  47 0.465 4 2.37548
  48 0.475 2 0.183912
  49 0.485 2 1.18774
  50 0.495 0 0
  51 0.505 2 1.18774
  52 0.515 5 2.46744
  53 0.525 0 0
  54 0.535 3 1.2797
  55 0.545 3 1.2797
  56 0.555 0 0
  57 0.565 4 1.37165
  58 0.575 2 1.18774
  59 0.585 6 1.55557
  60 0.595 2 2.19157
  61 0.605 0 0
  62 0.615 2 0.183912
  63 0.625 0 0
  64 0.635 2 1.18774
  65 0.645 1 1.09578
  66 0.655 2 0.183912
  67 0.665 5 2.46744
  68 0.675 3 0.275868
  69 0.685 0 0
  70 0.695 2 2.19157
  71 0.705 2 1.18774
  72 0.715 1 0.0919561
  73 0.725 1 0.0919561
  74 0.735 0 0
  75 0.745 2 0.183912
  76 0.755 1 0.0919561
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 2 1.18774
  80 0.795 2 0.183912
  81 0.805 1 0.0919561
  82 0.815 1 0.0919561
  83 0.825 1 0.0919561
  84 0.835 1 0.0919561
  85 0.845 1 0.0919561
  86 0.855 1 0.0919561
  87 0.865 0 0
  88 0.875 3 1.2797
  89 0.885 3 1.2797
  90 0.895 2 2.19157
  91 0.905 1 1.09578
  92 0.915 2 0.183912
  93 0.925 1 0.0919561
  94 0.935 5 0.459781
  95 0.945 2 1.18774
  96 0.955 2 1.18774
  97 0.965 1 1.09578
  98 0.975 2 1.18774
  99 0.985 2 0.183912
  100 0.995 2 1.18774
3400 100 186
  1 0.005 2 1.19813
  2 0.015 0 0
  3 0.025 2 0.185521
  4 0.035 5 4.51424
  5 0.045 3 1.29089
  6 0.055 1 0.0927606
  7 0.065 0 0
  8 0.075 2 0.185521
  9 0.085 3 1.29089
  10 0.095 3 0.278282
  11 0.105 1 0.0927606
  12 0.115 4 0.371042
  13 0.125 0 0
  14 0.135 2 1.19813
  15 0.145 3 2.3035
  16 0.155 2 2.21074
  17 0.165 0 0
  18 0.175 1 0.0927606
  19 0.185 4 0.371042
  20 0.195 3 1.29089
  21 0.205 1 1.10537
  22 0.215 1 0.0927606
  23 0.225 0 0
  24 0.235 3 2.3035
  25 0.245 1 0.0927606
  26 0.255 2 1.19813
  27 0.265 2 1.19813
  28 0.275 2 0.185521
  29 0.285 0 0
  30 0.295 2 1.19813
  31 0.305 3 0.278282
  32 0.315 1 0.0927606
  33 0.325 1 0.0927606
  34 0.335 2 1.19813
  35 0.345 0 0
  36 0.355 3 2.3035
  37 0.365 3 0.278282
  38 0.375 3 0.278282
  39 0.385 3 1.29089
  40 0.395 3 1.29089
  41 0.405 2 0.185521
  42 0.415 1 0.0927606
  43 0.425 2 1.19813
  44 0.435 2 2.21074
  45 0.445 2 1.19813
  46 0.455 6 3.59439
  47 0.465 1 0.0927606
  48 0.475 1 0.0927606
  49 0.485 2 1.19813
  50 0.495 4 2.39626
  51 0.505 3 0.278282
  52 0.515 3 1.29089
  53 0.525 0 0
  54 0.535 5 1.47641
  55 0.545 0 0
  56 0.555 4 2.39626
  57 0.565 3 2.3035
  58 0.575 3 1.29089
  59 0.585 1 0.0927606
  60 0.595 1 0.0927606
  61 0.605 1 1.10537
  62 0.615 1 0.0927606
  63 0.625 1 0.0927606
  64 0.635 6 1.56917
  65 0.645 3 2.3035
  66 0.655 1 0.0927606
  67 0.665 2 1.19813
  68 0.675 5 2.48902
  69 0.685 1 1.10537
  70 0.695 0 0
  71 0.705 2 0.185521
  72 0.715 1 0.0927606
  73 0.725 0 0
  74 0.735 0 0
  75 0.745 4 1.38365
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 2 0.185521
  79 0.785 2 0.185521
  80 0.795 1 0.0927606
  81 0.805 0 0
  82 0.815 1 0.0927606
  83 0.825 0 0
  84 0.835 1 1.10537
  85 0.845 1 0.0927606
  86 0.855 2 0.185521
  87 0.865 1 1.10537
  88 0.875 2 2.21074
  89 0.885 1 0.0927606
  90 0.895 1 0.0927606
  91 0.905 1 0.0927606
  92 0.915 3 0.278282
  93 0.925 2 1.19813
  94 0.935 0 0
  95 0.945 4 1.38365
  96 0.955 4 2.39626
  97 0.965 3 0.278282
  98 0.975 1 0.0927606
  99 0.985 1 1.10537
  100 0.995 1 1.10537
3500 100 186
  1 0.005 3 1.29541
  2 0.015 1 0.0930851
  3 0.025 2 0.18617
  4 0.035 4 4.43695
  5 0.045 2 0.18617
  6 0.055 0 0
  7 0.065 4 2.40465
  8 0.075 1 0.0930851
  9 0.085 2 0.18617
  10 0.095 1 0.0930851
  11 0.105 1 0.0930851
  12 0.115 3 0.279255
  13 0.125 1 0.0930851
  14 0.135 2 1.20232
  15 0.145 1 0.0930851
  16 0.155 3 0.279255
  17 0.165 4 3.4208
  18 0.175 0 0
  19 0.185 4 0.37234
  20 0.195 2 0.18617
  21 0.205 3 2.31156
  22 0.215 1 1.10924
  23 0.225 1 1.10924
  24 0.235 1 1.10924
  25 0.245 0 0
  26 0.255 1 1.10924
  27 0.265 1 1.10924
  28 0.275 1 0.0930851
  29 0.285 2 1.20232
  30 0.295 3 0.279255
  31 0.305 4 0.37234
  32 0.315 0 0
  33 0.325 0 0
  34 0.335 3 0.279255
  35 0.345 2 1.20232
  36 0.355 1 1.10924
  37 0.365 6 1.57466
  38 0.375 3 1.29541
  39 0.385 3 1.29541
  40 0.395 1 0.0930851
  41 0.405 1 0.0930851
  42 0.415 2 1.20232
  43 0.425 1 0.0930851
  44 0.435 2 1.20232
  45 0.445 5 2.49773
  46 0.455 3 2.31156
  47 0.465 2 0.18617
  48 0.475 2 2.21848
  49 0.485 3 0.279255
  50 0.495 3 2.31156
  51 0.505 1 0.0930851
  52 0.515 3 0.279255
  53 0.525 3 1.29541
  54 0.535 1 0.0930851
  55 0.545 4 2.40465
  56 0.555 5 3.51388
  57 0.565 3 0.279255
  58 0.575 0 0
  59 0.585 1 1.10924
  60 0.595 2 1.20232
  61 0.605 3 1.29541
  62 0.615 1 0.0930851
  63 0.625 2 1.20232
  64 0.635 5 0.465425
  65 0.645 2 1.20232
  66 0.655 0 0
  67 0.665 4 4.43695
  68 0.675 1 0.0930851
  69 0.685 0 0
  70 0.695 1 0.0930851
  71 0.705 2 0.18617
  72 0.715 3 0.279255
  73 0.725 0 0
  74 0.735 1 0.0930851
  75 0.745 0 0
  76 0.755 2 1.20232
  77 0.765 2 0.18617
  78 0.775 1 0.0930851
  79 0.785 0 0
  80 0.795 2 0.18617
  81 0.805 0 0
  82 0.815 1 0.0930851
  83 0.825 0 0
  84 0.835 1 1.10924
  85 0.845 3 0.279255
  86 0.855 2 1.20232
  87 0.865 1 0.0930851
  88 0.875 1 1.10924
  89 0.885 2 0.18617
  90 0.895 1 0.0930851
  91 0.905 2 2.21848
  92 0.915 1 0.0930851
  93 0.925 2 0.18617
  94 0.935 1 1.10924
  95 0.945 1 0.0930851
  96 0.955 2 1.20232
  97 0.965 4 1.38849
  98 0.975 1 1.10924
  99 0.985 3 1.29541
  100 0.995 0 0
3600 100 186
  1 0.005 2 0.185432
  2 0.015 1 1.10484
  3 0.025 0 0
  4 0.035 2 1.19756
  5 0.045 6 4.6048
  6 0.055 2 0.185432
  7 0.065 0 0
  8 0.075 3 0.278149
  9 0.085 0 0
  10 0.095 3 0.278149
  11 0.105 3 0.278149
  12 0.115 0 0
  13 0.125 2 0.185432
  14 0.135 1 1.10484
  15 0.145 3 1.29027
  16 0.155 2 1.19756
  17 0.165 2 0.185432
  18 0.175 0 0
  19 0.185 4 2.39512
  20 0.195 1 0.0927162
  21 0.205 2 0.185432
  22 0.215 2 2.20968
  23 0.225 0 0
  24 0.235 1 1.10484
  25 0.245 3 2.3024
  26 0.255 1 1.10484
  27 0.265 1 0.0927162
  28 0.275 1 0.0927162
  29 0.285 3 1.29027
  30 0.295 2 0.185432
  31 0.305 1 1.10484
  32 0.315 3 0.278149
  33 0.325 2 0.185432
  34 0.335 2 0.185432
  35 0.345 2 0.185432
  36 0.355 3 1.29027
  37 0.365 3 1.29027
  38 0.375 3 2.3024
  39 0.385 1 1.10484
  40 0.395 3 0.278149
  41 0.405 1 0.0927162
  42 0.415 5 2.48783
  43 0.425 1 0.0927162
  44 0.435 2 0.185432
  45 0.445 2 1.19756
  46 0.455 3 1.29027
  47 0.465 0 0
  48 0.475 2 1.19756
  49 0.485 1 1.10484
  50 0.495 4 3.40724
  51 0.505 3 1.29027
  52 0.515 3 0.278149
  53 0.525 1 0.0927162
  54 0.535 1 0.0927162
  55 0.545 5 1.47571
  56 0.555 0 0
  57 0.565 2 2.20968
  58 0.575 2 0.185432
  59 0.585 5 3.49996
  60 0.595 1 0.0927162
  61 0.605 5 2.48783
  62 0.615 3 1.29027
  63 0.625 1 0.0927162
  64 0.635 3 0.278149
  65 0.645 0 0
  66 0.655 4 2.39512
  67 0.665 1 1.10484
  68 0.675 2 1.19756
  69 0.685 3 1.29027
  70 0.695 0 0
  71 0.705 0 0
  72 0.715 1 0.0927162
  73 0.725 1 0.0927162
  74 0.735 3 0.278149
  75 0.745 1 0.0927162
  76 0.755 1 0.0927162
  77 0.765 1 1.10484
  78 0.775 1 0.0927162
  79 0.785 0 0
  80 0.795 0 0
  81 0.805 1 0.0927162
  82 0.815 1 0.0927162
  83 0.825 1 0.0927162
  84 0.835 1 0.0927162
  85 0.845 2 0.185432
  86 0.855 1 1.10484
  87 0.865 1 1.10484
  88 0.875 3 0.278149
  89 0.885 1 0.0927162
  90 0.895 3 1.29027
  91 0.905 0 0
  92 0.915 2 1.19756
  93 0.925 2 1.19756
  94 0.935 2 1.19756
  95 0.945 1 0.0927162
  96 0.955 4 1.38299
  97 0.965 3 2.3024
  98 0.975 1 1.10484
  99 0.985 1 1.10484
  100 0.995 4 0.370865
3700 100 186
  1 0.005 3 3.30508
  2 0.015 2 0.184904
  3 0.025 2 0.184904
  4 0.035 3 2.29584
  5 0.045 3 1.2866
  6 0.055 0 0
  7 0.065 1 0.092452
  8 0.075 0 0
  9 0.085 3 0.277356
  10 0.095 7 0.647164
  11 0.105 3 1.2866
  12 0.115 1 0.092452
  13 0.125 2 1.19415
  14 0.135 1 0.092452
  15 0.145 1 1.10169
  16 0.155 0 0
  17 0.165 0 0
  18 0.175 3 2.29584
  19 0.185 3 1.2866
  20 0.195 1 0.092452
  21 0.205 2 1.19415
  22 0.215 0 0
  23 0.225 2 1.19415
  24 0.235 1 1.10169
  25 0.245 3 2.29584
  26 0.255 2 0.184904
  27 0.265 2 1.19415
  28 0.275 2 0.184904
  29 0.285 4 1.37905
  30 0.295 2 0.184904
  31 0.305 1 0.092452
  32 0.315 3 0.277356
  33 0.325 2 0.184904
  34 0.335 0 0
  35 0.345 2 1.19415
  36 0.355 1 0.092452
  37 0.365 3 3.30508
  38 0.375 2 0.184904
  39 0.385 1 1.10169
  40 0.395 2 1.19415
  41 0.405 2 0.184904
  42 0.415 2 0.184904
  43 0.425 1 0.092452
  44 0.435 3 1.2866
  45 0.445 2 0.184904
  46 0.455 2 0.184904
  47 0.465 3 2.29584
  48 0.475 3 2.29584
  49 0.485 2 1.19415
  50 0.495 4 1.37905
  51 0.505 1 1.10169
  52 0.515 1 0.092452
  53 0.525 2 1.19415
  54 0.535 1 0.092452
  55 0.545 1 0.092452
  56 0.555 6 2.57319
  57 0.565 1 0.092452
  58 0.575 3 1.2866
  59 0.585 0 0
  60 0.595 3 2.29584
  61 0.605 2 1.19415
  62 0.615 3 2.29584
  63 0.625 4 1.37905
  64 0.635 3 1.2866
  65 0.645 2 0.184904
  66 0.655 3 1.2866
  67 0.665 1 1.10169
  68 0.675 3 0.277356
  69 0.685 1 1.10169
  70 0.695 1 0.092452
  71 0.705 1 1.10169
  72 0.715 1 0.092452
  73 0.725 1 0.092452
  74 0.735 1 0.092452
  75 0.745 1 0.092452
  76 0.755 1 0.092452
  77 0.765 1 0.092452
  78 0.775 1 0.092452
  79 0.785 0 0
  80 0.795 1 0.092452
  81 0.805 0 0
  82 0.815 2 1.19415
  83 0.825 0 0
  84 0.835 2 0.184904
  85 0.845 1 0.092452
  86 0.855 2 0.184904
  87 0.865 0 0
  88 0.875 2 1.19415
  89 0.885 2 0.184904
  90 0.895 1 0.092452
  91 0.905 2 1.19415
  92 0.915 1 0.092452
  93 0.925 3 2.29584
  94 0.935 4 3.39753
  95 0.945 3 0.277356
  96 0.955 2 0.184904
  97 0.965 2 1.19415
  98 0.975 2 1.19415
  99 0.985 3 1.2866
  100 0.995 1 1.10169
3800 100 186
  1 0.005 3 1.28832
  2 0.015 1 1.10316
  3 0.025 2 1.19574
  4 0.035 6 0.555453
  5 0.045 1 0.0925754
  6 0.055 1 1.10316
  7 0.065 2 2.20633
  8 0.075 2 0.185151
  9 0.085 4 1.38089
  10 0.095 3 1.28832
  11 0.105 3 0.277726
  12 0.115 1 0.0925754
  13 0.125 0 0
  14 0.135 0 0
  15 0.145 2 1.19574
  16 0.155 2 0.185151
  17 0.165 1 0.0925754
  18 0.175 3 3.30949
  19 0.185 1 0.0925754
  20 0.195 2 1.19574
  21 0.205 1 1.10316
  22 0.215 0 0
  23 0.225 4 1.38089
  24 0.235 2 0.185151
  25 0.245 2 0.185151
  26 0.255 2 0.185151
  27 0.265 2 1.19574
  28 0.275 2 2.20633
  29 0.285 0 0
  30 0.295 1 0.0925754
  31 0.305 5 1.47347
  32 0.315 0 0
  33 0.325 3 1.28832
  34 0.335 1 0.0925754
  35 0.345 0 0
  36 0.355 1 0.0925754
  37 0.365 0 0
  38 0.375 2 0.185151
  39 0.385 3 2.2989
  40 0.395 4 1.38089
  41 0.405 3 1.28832
  42 0.415 1 1.10316
  43 0.425 3 1.28832
  44 0.435 1 0.0925754
  45 0.445 3 0.277726
  46 0.455 1 0.0925754
  47 0.465 3 0.277726
  48 0.475 1 1.10316
  49 0.485 3 2.2989
  50 0.495 4 4.41266
  51 0.505 1 0.0925754
  52 0.515 4 1.38089
  53 0.525 0 0
  54 0.535 4 0.370302
  55 0.545 2 0.185151
  56 0.555 1 0.0925754
  57 0.565 2 2.20633
  58 0.575 2 0.185151
  59 0.585 4 1.38089
  60 0.595 3 2.2989
  61 0.605 3 1.28832
  62 0.615 3 2.2989
  63 0.625 0 0
  64 0.635 2 0.185151
  65 0.645 2 1.19574
  66 0.655 5 1.47347
  67 0.665 1 0.0925754
  68 0.675 0 0
  69 0.685 3 2.2989
  70 0.695 3 2.2989
  71 0.705 0 0
  72 0.715 2 0.185151
  73 0.725 1 0.0925754
  74 0.735 0 0
  75 0.745 3 0.277726
  76 0.755 0 0
  77 0.765 3 1.28832
  78 0.775 1 0.0925754
  79 0.785 1 0.0925754
  80 0.795 0 0
  81 0.805 2 0.185151
  82 0.815 1 0.0925754
  83 0.825 0 0
  84 0.835 2 0.185151
  85 0.845 0 0
  86 0.855 3 2.2989
  87 0.865 2 1.19574
  88 0.875 1 0.0925754
  89 0.885 1 0.0925754
  90 0.895 1 0.0925754
  91 0.905 2 1.19574
  92 0.915 3 1.28832
  93 0.925 3 1.28832
  94 0.935 2 1.19574
  95 0.945 5 2.48405
  96 0.955 0 0
  97 0.965 1 1.10316
  98 0.975 1 0.0925754
  99 0.985 0 0
  100 0.995 2 1.19574
3900 100 186
  1 0.005 1 0.0922523
  2 0.015 4 1.37607
  3 0.025 2 1.19157
  4 0.035 3 1.28382
  5 0.045 3 2.29088
  6 0.055 2 0.184505
  7 0.065 4 0.369009
  8 0.075 2 1.19157
  9 0.085 4 2.38313
  10 0.095 3 0.276757
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 2 1.19157
  14 0.135 2 0.184505
  15 0.145 1 1.09931
