# Chunk-averaged data for fix ave_vx and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
1000 20 4000
  17 0.825 201.14 -0.0789484
  18 0.875 198.72 -0.138272
  19 0.925 198.28 -0.240825
  20 0.975 201.62 -0.216319
41000 20 4000
  1 0.025 198.14 -0.331283
  2 0.075 199.72 -0.257715
  3 0.125 204.64 -0.213148
  4 0.175 203.34 -0.109232
  5 0.225 201.98 -0.0793904
  6 0.275 196.48 0.0169802
  7 0.325 199.08 0.0424812
  8 0.375 197.82 0.132383
  9 0.425 200.48 0.180851
  10 0.475 199.38 0.271908
  11 0.525 198.92 0.369161
  12 0.575 200.36 0.242231
  13 0.625 201.68 0.170784
  14 0.675 200.38 0.0971993
  15 0.725 203.42 0.0423324
  16 0.775 202.34 0.034187
  17 0.825 200 -0.0342563
  18 0.875 196.6 -0.13831
  19 0.925 198.02 -0.163656
  20 0.975 197.22 -0.276042
42000 20 4000
  1 0.025 201.32 -0.293976
  2 0.075 202.9 -0.177601
  3 0.125 198.32 -0.102146
  4 0.175 200.94 -0.0363197
  5 0.225 199.92 -0.0251509
  6 0.275 202.5 -0.0115302
  7 0.325 204.58 0.0432563
  8 0.375 196.06 0.047959
  9 0.425 198.4 0.109699
  10 0.475 201.7 0.195399
  11 0.525 202.7 0.283669
  12 0.575 203.38 0.264093
  13 0.625 201.24 0.152696
  14 0.675 201.42 0.154538
  15 0.725 199.74 0.0747717
  16 0.775 200.3 -0.0591061
  17 0.825 198.04 -0.110183
  18 0.875 192.82 -0.125594
  19 0.925 193.84 -0.180265
  20 0.975 199.88 -0.222503
43000 20 4000
  1 0.025 202.58 -0.333356
  2 0.075 197.4 -0.186205
  3 0.125 197.96 -0.13119
  4 0.175 200.54 -0.0821556
  5 0.225 199.32 -0.00539164
  6 0.275 204.36 0.031146
  7 0.325 204.14 0.0744704
  8 0.375 202.86 0.151755
  9 0.425 199.12 0.169568
  10 0.475 198.42 0.249804
  11 0.525 200.24 0.322028
  12 0.575 200.32 0.227485
  13 0.625 198.3 0.112123
  14 0.675 196.34 0.065025
  15 0.725 200.12 0.00813114
  16 0.775 200.24 -0.0447437
  17 0.825 201.58 -0.0971457
  18 0.875 200.08 -0.127533
  19 0.925 196.4 -0.164235
  20 0.975 199.68 -0.241591
44000 20 4000
  1 0.025 201.16 -0.355114
  2 0.075 200.82 -0.196589
  3 0.125 199.88 -0.153444
  4 0.175 199.9 -0.144319
  5 0.225 199.94 -0.0787811
  6 0.275 203.76 -0.00554083
  7 0.325 204.96 0.0635887
  8 0.375 200.92 0.125521
  9 0.425 204.74 0.19551
  10 0.475 195.26 0.249811
  11 0.525 199.98 0.349668
  12 0.575 199.66 0.257122
  13 0.625 197.36 0.153111
  14 0.675 198.08 0.0753184
  15 0.725 195.4 0.0563553
  16 0.775 192.54 0.0496874
  17 0.825 198.28 -0.0771701
  18 0.875 201.3 -0.115952
  19 0.925 204.26 -0.165417
  20 0.975 201.8 -0.269048
45000 20 4000
  1 0.025 198.92 -0.335021
  2 0.075 200.06 -0.19913
  3 0.125 197.82 -0.165373
  4 0.175 196.8 -0.120421
  5 0.225 196.44 -0.0599313
  6 0.275 198.02 0.0311992
  7 0.325 199 0.0841297
  8 0.375 202.56 0.101274
  9 0.425 199.78 0.117261
  10 0.475 198.54 0.235418
  11 0.525 200.18 0.299921
  12 0.575 202.1 0.238964
  13 0.625 200.16 0.142735
  14 0.675 199.72 0.121394
  15 0.725 199.78 0.019694
  16 0.775 197.9 -0.0203341
  17 0.825 203.14 -0.0363968
  18 0.875 201.62 -0.0882069
  19 0.925 205.48 -0.13479
  20 0.975 201.98 -0.233277
46000 20 4000
  1 0.025 198.56 -0.328581
  2 0.075 197.98 -0.250502
  3 0.125 193.78 -0.155718
  4 0.175 196.68 -0.139364
  5 0.225 195.8 -0.0294738
  6 0.275 200.06 0.02198
  7 0.325 204.36 0.0465569
  8 0.375 204.66 0.13203
  9 0.425 203.96 0.201406
  10 0.475 204.52 0.255784
  11 0.525 204.68 0.31896
  12 0.575 198.68 0.241915
  13 0.625 195.06 0.126074
  14 0.675 199.36 0.131744
  15 0.725 193.8 0.0336956
  16 0.775 197.76 -0.0423552
  17 0.825 199.36 -0.0771252
  18 0.875 206.36 -0.1151
  19 0.925 201.4 -0.161776
  20 0.975 203.18 -0.230242
47000 20 4000
  1 0.025 202.4 -0.329476
  2 0.075 203.4 -0.252301
  3 0.125 200.84 -0.170907
  4 0.175 200.66 -0.122442
  5 0.225 198.52 -0.0908355
  6 0.275 199.52 -0.0310502
  7 0.325 197.24 0.0475464
  8 0.375 199.08 0.109405
  9 0.425 200.72 0.178887
  10 0.475 202.96 0.263345
  11 0.525 201.02 0.380224
  12 0.575 194.66 0.296035
  13 0.625 195.84 0.232327
  14 0.675 199.84 0.151357
  15 0.725 197.8 0.031651
  16 0.775 199.94 -0.0208173
  17 0.825 201.7 -0.069469
  18 0.875 199.64 -0.137224
  19 0.925 202.16 -0.202588
  20 0.975 202.06 -0.242144
48000 20 4000
  1 0.025 199.08 -0.376412
  2 0.075 203.26 -0.254959
  3 0.125 203.18 -0.228168
  4 0.175 200.06 -0.130563
  5 0.225 199.76 -0.0453106
  6 0.275 202.12 0.00724761
  7 0.325 197.24 0.0590303
  8 0.375 199.28 0.111372
  9 0.425 202.56 0.168732
  10 0.475 204.42 0.204513
  11 0.525 200.76 0.392318
  12 0.575 202.96 0.328526
  13 0.625 196.06 0.193686
  14 0.675 198.52 0.111533
  15 0.725 198.08 0.0268415
  16 0.775 199.1 -0.0265196
  17 0.825 197.72 -0.0325392
  18 0.875 197.6 -0.0448992
  19 0.925 199.7 -0.186178
  20 0.975 198.54 -0.28258
49000 20 4000
  1 0.025 196.26 -0.359419
  2 0.075 199.44 -0.266158
  3 0.125 202.34 -0.127895
  4 0.175 198.56 -0.106934
  5 0.225 201.98 -0.111141
  6 0.275 203.54 -0.0617976
  7 0.325 200.34 0.04223
  8 0.375 202.7 0.0929501
  9 0.425 201.3 0.19309
  10 0.475 204.64 0.237161
  11 0.525 199.32 0.38421
  12 0.575 199.32 0.231745
  13 0.625 197.1 0.17095
  14 0.675 200.86 0.11586
  15 0.725 201.12 0.0612231
  16 0.775 201.18 0.0201012
  17 0.825 198.36 -0.0517079
  18 0.875 198.38 -0.0630002
  19 0.925 195 -0.148557
  20 0.975 198.26 -0.268915
50000 20 4000
  1 0.025 201.62 -0.353727
  2 0.075 201.64 -0.277197
  3 0.125 197.1 -0.194681
  4 0.175 197.2 -0.117111
  5 0.225 198.8 -0.0601508
  6 0.275 199.26 -0.0222027
  7 0.325 199.74 0.0360776
  8 0.375 198.56 0.0797548
  9 0.425 198.92 0.165459
  10 0.475 195.12 0.280895
  11 0.525 200.68 0.365407
  12 0.575 203.56 0.255407
  13 0.625 201.04 0.152371
  14 0.675 205.02 0.0976562
  15 0.725 200.3 0.063138
  16 0.775 199.48 0.0304501
  17 0.825 198.84 -0.0042991
  18 0.875 200.82 -0.0804183
  19 0.925 199.4 -0.165883
  20 0.975 202.9 -0.247988
51000 20 4000
  1 0.025 202.44 -0.365392
  2 0.075 197.02 -0.286
  3 0.125 196.72 -0.207616
  4 0.175 198.52 -0.112323
  5 0.225 198.48 -0.061335
  6 0.275 197.7 -0.0240496
  7 0.325 197.26 0.0500064
  8 0.375 195.38 0.127006
  9 0.425 199.02 0.174877
  10 0.475 200.82 0.271671
  11 0.525 203.3 0.347312
  12 0.575 200.1 0.250429
  13 0.625 198.52 0.24015
  14 0.675 200.62 0.159674
  15 0.725 204.36 0.0705301
  16 0.775 202.28 -0.0271721
  17 0.825 196.52 -0.04021
  18 0.875 200.8 -0.108017
  19 0.925 204.06 -0.18608
  20 0.975 206.08 -0.268994
52000 20 4000
  1 0.025 205.36 -0.307942
  2 0.075 199 -0.198322
  3 0.125 197.66 -0.120993
  4 0.175 199.66 -0.122876
  5 0.225 200.34 -0.0701936
  6 0.275 205.32 -0.0147116
  7 0.325 200.62 0.067075
  8 0.375 198.7 0.1055
  9 0.425 197 0.135392
  10 0.475 199.74 0.248952
  11 0.525 200.7 0.356166
  12 0.575 200.34 0.233143
  13 0.625 199.88 0.141644
  14 0.675 198.32 0.121758
  15 0.725 196.66 0.0778063
  16 0.775 199.22 -0.00899312
  17 0.825 201.04 -0.104255
  18 0.875 196.74 -0.172962
  19 0.925 200.48 -0.155221
  20 0.975 203.22 -0.199943
53000 20 4000
  1 0.025 203.26 -0.367218
  2 0.075 201.68 -0.27744
  3 0.125 201.28 -0.146408
  4 0.175 198.4 -0.115586
  5 0.225 199.6 -0.0200069
  6 0.275 196.74 -0.0093439
  7 0.325 193.96 0.0737131
  8 0.375 196.86 0.132088
  9 0.425 200.74 0.176404
  10 0.475 202.72 0.196576
  11 0.525 205.6 0.323436
  12 0.575 200.58 0.249421
  13 0.625 197.64 0.107434
  14 0.675 202.94 0.0831027
  15 0.725 198.02 0.0138565
  16 0.775 197.62 -0.0405877
  17 0.825 196.58 -0.0559666
  18 0.875 201.52 -0.0302158
  19 0.925 203.16 -0.105259
  20 0.975 201.1 -0.187004
54000 20 4000
  1 0.025 203.12 -0.284182
  2 0.075 199.78 -0.186278
  3 0.125 201.72 -0.128722
  4 0.175 202.26 -0.12592
  5 0.225 199.32 -0.0775721
  6 0.275 197.76 -0.0203076
  7 0.325 197.92 0.0401276
  8 0.375 198.66 0.121418
  9 0.425 199.42 0.146857
  10 0.475 198.66 0.234526
  11 0.525 200.12 0.291232
  12 0.575 202.18 0.254362
  13 0.625 202.42 0.120689
  14 0.675 204.24 0.0406448
  15 0.725 200 0.0534033
  16 0.775 197.9 0.0190753
  17 0.825 198.94 -0.0162093
  18 0.875 195.38 -0.0945668
  19 0.925 198.4 -0.153852
  20 0.975 201.8 -0.231715
55000 20 4000
  1 0.025 195.88 -0.326031
  2 0.075 198.58 -0.193773
  3 0.125 201.18 -0.107712
  4 0.175 201.46 -0.074699
  5 0.225 202.38 -0.0350004
  6 0.275 201.54 -0.0206859
  7 0.325 196.5 0.000330575
  8 0.375 202.86 0.0587529
  9 0.425 202.74 0.120215
  10 0.475 199.3 0.250794
  11 0.525 199.56 0.351548
  12 0.575 203.12 0.244209
  13 0.625 203.98 0.154379
  14 0.675 198.56 0.0410178
  15 0.725 197.32 0.0561623
  16 0.775 198.34 0.000436608
  17 0.825 202.98 -0.0746453
  18 0.875 200.1 -0.103708
  19 0.925 195.48 -0.150419
  20 0.975 198.14 -0.20834
56000 20 4000
  1 0.025 199.32 -0.386759
  2 0.075 199.22 -0.261086
  3 0.125 200.66 -0.193335
  4 0.175 198.84 -0.103486
  5 0.225 200.78 -0.0626256
  6 0.275 199.18 -0.0265922
  7 0.325 200.44 0.0119949
  8 0.375 202.1 0.0998511
  9 0.425 202.24 0.142066
  10 0.475 200.32 0.228526
  11 0.525 199.38 0.314175
  12 0.575 199.06 0.24029
  13 0.625 201.92 0.171722
  14 0.675 200.04 0.0945571
  15 0.725 195.98 0.0355876
  16 0.775 196.34 0.0836474
  17 0.825 197.66 -0.00559797
  18 0.875 200.74 -0.0364811
  19 0.925 203.22 -0.107583
  20 0.975 202.56 -0.236552
57000 20 4000
  1 0.025 201.58 -0.36865
  2 0.075 201.18 -0.240017
  3 0.125 201.08 -0.130623
  4 0.175 203.22 -0.110884
  5 0.225 200.7 -0.0564849
  6 0.275 199.92 -0.0445353
  7 0.325 197.08 0.0331474
  8 0.375 199.14 0.109971
  9 0.425 200 0.19554
  10 0.475 198.42 0.214659
  11 0.525 199.06 0.337729
  12 0.575 201.52 0.227345
  13 0.625 204.9 0.121942
  14 0.675 203.58 0.117997
  15 0.725 199.2 0.0626093
  16 0.775 198.22 0.0249341
  17 0.825 197.16 -0.0522625
  18 0.875 200.6 -0.0680385
  19 0.925 196.68 -0.122568
  20 0.975 196.76 -0.253609
58000 20 4000
  1 0.025 197.6 -0.353768
  2 0.075 199.86 -0.245914
  3 0.125 201.02 -0.193371
  4 0.175 198.9 -0.102053
  5 0.225 197.96 -0.0243692
  6 0.275 199.06 -0.0189631
  7 0.325 196.18 0.0383677
  8 0.375 196.58 0.102367
  9 0.425 198.94 0.219594
  10 0.475 202.38 0.262426
  11 0.525 202.6 0.338972
  12 0.575 199.8 0.257302
  13 0.625 200.06 0.173565
  14 0.675 203.3 0.0729916
  15 0.725 204 0.0774618
  16 0.775 201.98 -0.0350661
  17 0.825 199.68 -0.0691997
  18 0.875 201.62 -0.0945451
  19 0.925 198.84 -0.165068
  20 0.975 199.64 -0.2519
59000 20 4000
  1 0.025 199.72 -0.329947
  2 0.075 202.78 -0.227541
  3 0.125 201.4 -0.176429
  4 0.175 202.04 -0.0849465
  5 0.225 199.46 -0.071139
  6 0.275 200.78 0.00608882
  7 0.325 197.76 0.0693768
  8 0.375 200.12 0.100127
  9 0.425 201.06 0.151055
  10 0.475 198 0.284522
  11 0.525 200.18 0.358052
  12 0.575 202.6 0.245264
  13 0.625 203.42 0.131354
  14 0.675 201.5 0.0593592
  15 0.725 200.54 0.0560244
  16 0.775 197.2 -0.0206394
  17 0.825 196.18 -0.027971
  18 0.875 196.24 -0.110281
  19 0.925 197.84 -0.19813
  20 0.975 201.18 -0.216961
60000 20 4000
  1 0.025 200.86 -0.326471
  2 0.075 197.84 -0.253063
  3 0.125 200.24 -0.154709
  4 0.175 196.36 -0.0563283
  5 0.225 197.76 -0.0224238
  6 0.275 204.14 -0.0103103
  7 0.325 202.78 0.0203087
  8 0.375 200.7 0.141261
  9 0.425 198.9 0.191007
  10 0.475 198.82 0.230955
  11 0.525 200.24 0.276022
  12 0.575 201.68 0.216708
  13 0.625 200.64 0.1528
  14 0.675 199.84 0.121594
  15 0.725 198.06 0.050819
  16 0.775 201.56 0.0219803
  17 0.825 197.72 -0.0299769
  18 0.875 198.32 -0.117019
  19 0.925 201.98 -0.185075
  20 0.975 201.56 -0.268271
61000 20 4000
  1 0.025 200.92 -0.314927
  2 0.075 199.08 -0.182682
  3 0.125 196.86 -0.179472
  4 0.175 201.56 -0.0521322
  5 0.225 201.58 0.0289811
  6 0.275 199.5 0.00185505
  7 0.325 198.06 0.0328913
  8 0.375 196.34 0.0975929
  9 0.425 197.2 0.113208
  10 0.475 201.8 0.178535
  11 0.525 201.38 0.265754
  12 0.575 200 0.208333
  13 0.625 198.04 0.179045
  14 0.675 200.34 0.128371
  15 0.725 200.36 0.0377647
  16 0.775 198.5 -0.014776
  17 0.825 198.46 -0.063784
  18 0.875 203.24 -0.0978157
  19 0.925 204.06 -0.156502
  20 0.975 202.72 -0.20362
62000 20 4000
  1 0.025 195.38 -0.336622
  2 0.075 199.08 -0.252032
  3 0.125 201.98 -0.154067
  4 0.175 203.8 -0.151869
  5 0.225 203.88 -0.0270967
  6 0.275 204.56 -0.0286022
  7 0.325 197.62 -0.016661
  8 0.375 200.54 0.0915181
  9 0.425 203.94 0.135629
  10 0.475 203.9 0.204901
  11 0.525 202.54 0.329097
  12 0.575 199.64 0.288041
  13 0.625 199.5 0.20416
  14 0.675 201.06 0.139259
  15 0.725 200.76 0.043792
  16 0.775 196.88 -0.0241837
  17 0.825 193.78 -0.0809861
  18 0.875 195.58 -0.130428
  19 0.925 200.46 -0.082353
  20 0.975 195.12 -0.175892
63000 20 4000
  1 0.025 201.26 -0.338798
  2 0.075 199.82 -0.21209
  3 0.125 202.94 -0.148527
  4 0.175 202.98 -0.0816322
  5 0.225 201.04 -0.0366524
  6 0.275 199.3 -0.0372919
  7 0.325 199.06 -0.0171347
  8 0.375 202.34 0.0846954
  9 0.425 203.5 0.149548
  10 0.475 200.02 0.225047
  11 0.525 199.02 0.344789
  12 0.575 196.98 0.236111
  13 0.625 196.4 0.181332
  14 0.675 196.42 0.106785
  15 0.725 196.44 0.0798799
  16 0.775 197.56 -0.0209612
  17 0.825 200.78 -0.0430477
  18 0.875 202.56 -0.114588
  19 0.925 200.66 -0.142139
  20 0.975 200.92 -0.199018
64000 20 4000
  1 0.025 199.7 -0.343581
  2 0.075 198.42 -0.209457
  3 0.125 198.42 -0.151583
  4 0.175 201.68 -0.104758
  5 0.225 205 -0.0735334
  6 0.275 198.08 -0.031652
  7 0.325 195.74 0.0433816
  8 0.375 196.74 0.0263893
  9 0.425 198.64 0.0793334
  10 0.475 199.5 0.216917
  11 0.525 204.32 0.372218
  12 0.575 201.18 0.266957
  13 0.625 201.52 0.174531
  14 0.675 198.42 0.0922221
  15 0.725 198.9 0.0729691
  16 0.775 202.02 0.0303515
  17 0.825 202.4 -0.0148064
  18 0.875 201 -0.0712542
  19 0.925 199.02 -0.124747
  20 0.975 199.3 -0.25952
65000 20 4000
  1 0.025 200.48 -0.392111
  2 0.075 199.08 -0.253869
  3 0.125 197.64 -0.170083
  4 0.175 199.46 -0.0952759
  5 0.225 199.72 -0.0521015
  6 0.275 195.38 0.0103041
  7 0.325 197.3 0.0660953
  8 0.375 197.52 0.0912298
  9 0.425 198.98 0.166757
  10 0.475 203.02 0.27925
  11 0.525 200.7 0.373567
  12 0.575 204.86 0.273758
  13 0.625 201.94 0.215811
  14 0.675 203.42 0.147956
  15 0.725 199.86 0.0547981
  16 0.775 197.84 -0.0220275
  17 0.825 200.24 -0.0797871
  18 0.875 201.04 -0.138837
  19 0.925 200.8 -0.189821
  20 0.975 200.72 -0.29941
66000 20 4000
  1 0.025 199.7 -0.328444
  2 0.075 202.54 -0.225394
  3 0.125 201.44 -0.180391
  4 0.175 202.92 -0.108636
  5 0.225 202.3 -0.0888394
  6 0.275 199.82 -0.0154976
  7 0.325 200.56 0.0547813
  8 0.375 203.04 0.157839
  9 0.425 199.26 0.220123
  10 0.475 198.86 0.279231
  11 0.525 202.38 0.319931
  12 0.575 199.08 0.202441
  13 0.625 202.92 0.170213
  14 0.675 198.06 0.101674
  15 0.725 198.74 0.0648556
  16 0.775 199.34 -0.00835756
  17 0.825 199.56 -0.0444177
  18 0.875 196.06 -0.123902
  19 0.925 194.46 -0.195211
  20 0.975 198.96 -0.259171
67000 20 4000
  1 0.025 199.78 -0.37153
  2 0.075 200.52 -0.266147
  3 0.125 202.1 -0.132617
  4 0.175 196.72 -0.0543352
  5 0.225 195.42 -0.0430837
  6 0.275 202.76 -0.0501669
  7 0.325 200.26 0.0440299
  8 0.375 200.68 0.0787273
  9 0.425 199.28 0.187338
  10 0.475 201.1 0.222949
  11 0.525 204.8 0.357657
  12 0.575 203.86 0.266249
  13 0.625 204.02 0.185607
  14 0.675 201.76 0.119972
  15 0.725 202.04 0.0685228
  16 0.775 197.88 -0.0125462
  17 0.825 197.7 -0.0734322
  18 0.875 194.98 -0.126925
  19 0.925 194.92 -0.192271
  20 0.975 199.42 -0.237327
68000 20 4000
  1 0.025 203.9 -0.31122
  2 0.075 202.18 -0.219566
  3 0.125 198.24 -0.182146
  4 0.175 198.38 -0.119673
  5 0.225 195.3 -0.0536467
  6 0.275 197.02 -0.0297702
  7 0.325 199.8 0.0117616
  8 0.375 200.76 0.0473464
  9 0.425 204.86 0.0936679
  10 0.475 204.68 0.185215
  11 0.525 202.26 0.298876
  12 0.575 202.5 0.203113
  13 0.625 199.48 0.173822
  14 0.675 196.6 0.125088
  15 0.725 196.98 0.103695
  16 0.775 197.76 0.0939854
  17 0.825 193.18 0.0136808
  18 0.875 201.96 -0.0969666
  19 0.925 203.02 -0.134011
  20 0.975 201.14 -0.201972
69000 20 4000
  1 0.025 197.4 -0.317521
  2 0.075 201.06 -0.220136
  3 0.125 200.68 -0.154728
  4 0.175 202.76 -0.095051
  5 0.225 201.72 -0.0462237
  6 0.275 197.22 -0.00981171
  7 0.325 196.38 -0.0319531
  8 0.375 199.38 0.0683155
  9 0.425 201.02 0.160748
  10 0.475 202.66 0.245574
  11 0.525 204.74 0.340598
  12 0.575 197.38 0.246571
  13 0.625 200.3 0.188075
  14 0.675 199.36 0.132962
  15 0.725 201.5 0.0364381
  16 0.775 198.5 -0.0279306
  17 0.825 200.66 -0.0683062
  18 0.875 199.52 -0.0989264
  19 0.925 200.1 -0.157236
  20 0.975 197.66 -0.204277
70000 20 4000
  1 0.025 199.76 -0.352117
  2 0.075 196.86 -0.267088
  3 0.125 200.54 -0.1718
  4 0.175 198.74 -0.125167
  5 0.225 198.62 -0.0342138
  6 0.275 198.58 0.0397053
  7 0.325 204.22 0.0559132
  8 0.375 200.58 0.103386
  9 0.425 200.26 0.151756
  10 0.475 206.58 0.215813
  11 0.525 202.82 0.363989
  12 0.575 204.76 0.283745
  13 0.625 202.44 0.178677
  14 0.675 201.1 0.0898583
  15 0.725 196.74 0.000177641
  16 0.775 193.42 -0.0211825
  17 0.825 197.56 -0.0193481
  18 0.875 200.82 -0.0385179
  19 0.925 197.2 -0.186351
  20 0.975 198.4 -0.301259
71000 20 4000
  1 0.025 198.28 -0.39445
  2 0.075 200.04 -0.303825
  3 0.125 200.04 -0.236345
  4 0.175 200.42 -0.14791
  5 0.225 200 -0.0249506
  6 0.275 200.32 -0.0244596
  7 0.325 200.84 0.058081
  8 0.375 199.4 0.123881
  9 0.425 199.22 0.216073
  10 0.475 198.08 0.261779
  11 0.525 204.34 0.40849
  12 0.575 202.46 0.313677
  13 0.625 201.94 0.160941
  14 0.675 196.7 0.0870844
  15 0.725 197.44 0.0327141
  16 0.775 198.54 0.0403535
  17 0.825 199.88 0.0172997
  18 0.875 201.96 -0.0926027
  19 0.925 198.24 -0.217184
  20 0.975 201.86 -0.288543
72000 20 4000
  1 0.025 203 -0.324985
  2 0.075 202.72 -0.201097
  3 0.125 201.16 -0.137888
  4 0.175 200.44 -0.103467
  5 0.225 200.28 -0.0813096
  6 0.275 196.36 -0.0124423
  7 0.325 197.78 0.0898283
  8 0.375 201.04 0.157454
  9 0.425 198.78 0.164721
  10 0.475 202.4 0.205123
  11 0.525 200.14 0.303779
  12 0.575 199.1 0.196211
  13 0.625 198.56 0.157484
  14 0.675 202.1 0.119371
  15 0.725 203.4 0.0422366
  16 0.775 196.82 0.0118529
  17 0.825 200.2 -0.036562
  18 0.875 198.06 -0.084989
  19 0.925 197.5 -0.195678
  20 0.975 200.16 -0.265396
73000 20 4000
  1 0.025 205.46 -0.361938
  2 0.075 201.04 -0.259881
  3 0.125 200.58 -0.178625
  4 0.175 201.82 -0.123471
  5 0.225 197.18 -0.0905853
  6 0.275 201.44 0.000474913
  7 0.325 201.22 0.0692253
  8 0.375 199.58 0.0491029
  9 0.425 199.32 0.161626
  10 0.475 196.18 0.260227
  11 0.525 198.22 0.335748
  12 0.575 199.32 0.231628
  13 0.625 200.7 0.184414
  14 0.675 198.3 0.124048
  15 0.725 199.4 0.116094
  16 0.775 201.16 0.0157404
  17 0.825 196.26 -0.0397893
  18 0.875 201.14 -0.0936492
  19 0.925 199.7 -0.136679
  20 0.975 201.98 -0.240508
74000 20 4000
  1 0.025 199.76 -0.366215
  2 0.075 198.28 -0.317597
  3 0.125 197.1 -0.194143
  4 0.175 193.76 -0.143224
  5 0.225 200.94 -0.0397626
  6 0.275 202.28 0.0143007
  7 0.325 198.66 0.0125462
  8 0.375 197.56 0.153249
  9 0.425 198.14 0.230611
  10 0.475 201.94 0.305201
  11 0.525 205.26 0.357796
  12 0.575 203.9 0.203962
  13 0.625 201.04 0.114759
  14 0.675 201.06 0.108802
  15 0.725 199.38 0.0454357
  16 0.775 199.4 -0.00724096
  17 0.825 197.36 -0.044082
  18 0.875 202.62 -0.0911487
  19 0.925 199.18 -0.134489
  20 0.975 202.38 -0.2297
75000 20 4000
  1 0.025 199.22 -0.305522
  2 0.075 197.82 -0.221027
  3 0.125 201.3 -0.174374
  4 0.175 201.7 -0.103299
  5 0.225 200.64 -0.0413023
  6 0.275 203.2 0.00731742
  7 0.325 198.52 -0.0247098
  8 0.375 197.56 0.0570156
  9 0.425 196.62 0.148182
  10 0.475 200.74 0.225947
  11 0.525 201.82 0.307972
  12 0.575 203.22 0.20653
  13 0.625 205.62 0.11621
  14 0.675 203.64 0.10114
  15 0.725 198.56 0.0381104
  16 0.775 198.3 0.0357021
  17 0.825 198.24 -0.0101368
  18 0.875 196.86 -0.0375603
  19 0.925 198.24 -0.132187
  20 0.975 198.18 -0.207793
76000 20 4000
  1 0.025 203.58 -0.280411
  2 0.075 200.62 -0.193747
  3 0.125 200.8 -0.160943
  4 0.175 202 -0.123101
  5 0.225 204.52 -0.0704032
  6 0.275 200.76 0.0231992
  7 0.325 196.68 0.043103
  8 0.375 193.8 0.0966747
  9 0.425 195 0.125947
  10 0.475 197.72 0.23507
  11 0.525 205.34 0.348763
  12 0.575 202.4 0.229722
  13 0.625 202.98 0.114278
  14 0.675 202.24 0.0133765
  15 0.725 195.34 0.0013287
  16 0.775 196.84 0.0139712
  17 0.825 196.44 -0.0402821
  18 0.875 198.36 -0.0403716
  19 0.925 201.92 -0.112667
  20 0.975 202.66 -0.215736
77000 20 4000
  1 0.025 202.02 -0.338686
  2 0.075 204.88 -0.283724
  3 0.125 205.24 -0.164797
  4 0.175 204.08 -0.0629983
  5 0.225 198.2 -0.0118533
  6 0.275 200.98 -0.00600614
  7 0.325 204.92 0.0320698
  8 0.375 201.6 0.0858248
  9 0.425 200.88 0.0934067
  10 0.475 199.1 0.189206
  11 0.525 198.54 0.308491
  12 0.575 199.76 0.232213
  13 0.625 199.52 0.144019
  14 0.675 197.72 0.136691
  15 0.725 198.42 0.101671
  16 0.775 200.2 0.00897163
  17 0.825 196.4 -0.0290025
  18 0.875 196.04 -0.0907635
  19 0.925 193.68 -0.158367
  20 0.975 197.82 -0.175542
78000 20 4000
  1 0.025 203.62 -0.357428
  2 0.075 198.5 -0.257212
  3 0.125 199.24 -0.168054
  4 0.175 202.88 -0.133788
  5 0.225 205.6 -0.0415731
  6 0.275 203.06 0.0137277
  7 0.325 197.38 0.0519579
  8 0.375 197.84 0.0792382
  9 0.425 198 0.154041
  10 0.475 202.64 0.243499
  11 0.525 201 0.314577
  12 0.575 198.66 0.221017
  13 0.625 201.12 0.204923
  14 0.675 200.58 0.135127
  15 0.725 198.9 0.049432
  16 0.775 199.56 -0.00432462
  17 0.825 198.1 -0.0102531
  18 0.875 196.94 -0.0623646
  19 0.925 198.36 -0.17595
  20 0.975 198.02 -0.25635
79000 20 4000
  1 0.025 198.02 -0.347786
  2 0.075 197.32 -0.227934
  3 0.125 198.68 -0.170298
  4 0.175 199.78 -0.129039
  5 0.225 198.66 -0.0507164
  6 0.275 201.16 0.00181456
  7 0.325 202.64 0.050746
  8 0.375 202.44 0.0737107
  9 0.425 199.42 0.134023
  10 0.475 198.7 0.215101
  11 0.525 198.76 0.312868
  12 0.575 201.96 0.275373
  13 0.625 195.24 0.14678
  14 0.675 198.62 0.10362
  15 0.725 203.04 0.0796583
  16 0.775 198.88 0.0649518
  17 0.825 198.28 -0.0122161
  18 0.875 199.32 -0.0969608
  19 0.925 203.06 -0.156773
  20 0.975 206.02 -0.262356
80000 20 4000
  1 0.025 198.14 -0.376253
  2 0.075 200.58 -0.206144
  3 0.125 199.86 -0.178081
  4 0.175 198.64 -0.119044
  5 0.225 200.44 -0.124346
  6 0.275 201.42 -0.0424664
  7 0.325 201.26 0.0347915
  8 0.375 203.76 0.122247
  9 0.425 200.78 0.210155
  10 0.475 200.16 0.299936
  11 0.525 200.14 0.393867
  12 0.575 199.88 0.296435
  13 0.625 200.98 0.151849
  14 0.675 198.52 0.0750856
  15 0.725 198.36 0.0511172
  16 0.775 196.5 -0.0306378
  17 0.825 200.22 -0.0448119
  18 0.875 201.22 -0.122557
  19 0.925 199.22 -0.162078
  20 0.975 199.92 -0.236235
81000 20 4000
  1 0.025 198.1 -0.351712
  2 0.075 197.58 -0.259097
  3 0.125 198.94 -0.156474
  4 0.175 200.6 -0.114403
  5 0.225 204.74 -0.0508246
